------------ Data File Created By ActiGraph GT3X+ ActiLife v6.13.4 Firmware v1.7.2 date format M/d/yyyy at 100 Hz  Filter Normal -----------
Serial Number: TAS1H50200818
Start Time 22:24:00
Start Date 11/26/2023
Epoch Period (hh:mm:ss) 00:00:00
Download Time 22:24:45
Download Date 11/26/2023
Current Memory Address: 0
Current Battery Voltage: 4.15     Mode = 12
--------------------------------------------------
Timestamp,Accelerometer X,Accelerometer Y,Accelerometer Z
11/26/2023 22:24:02.860,0.066,-0.27,0.285
11/26/2023 22:24:02.870,0.051,-0.359,0.172
11/26/2023 22:24:02.880,0.004,-0.539,-0.063
11/26/2023 22:24:02.890,-0.031,-0.75,-0.156
11/26/2023 22:24:02.900,0.004,-0.945,0.184
11/26/2023 22:24:02.910,0.121,-1.102,0.828
11/26/2023 22:24:02.920,0.301,-1.309,0.699
11/26/2023 22:24:02.930,0.371,-2.215,-0.184
11/26/2023 22:24:02.940,-0.352,-5.762,-1.406
11/26/2023 22:24:02.950,-1.797,-8,-1.543
11/26/2023 22:24:02.960,-1.656,-8,-0.934
11/26/2023 22:24:02.970,-0.918,-6.234,-0.125
11/26/2023 22:24:02.980,0.031,-2.535,-0.234
11/26/2023 22:24:02.990,0.535,-0.238,-0.82
11/26/2023 22:24:03.000,0.652,0.512,-1.113
11/26/2023 22:24:03.010,0.367,0.242,-0.652
11/26/2023 22:24:03.020,-0.156,-0.559,-0.039
11/26/2023 22:24:03.030,-0.57,-1.281,0.266
11/26/2023 22:24:03.040,-0.676,-1.43,0.281
11/26/2023 22:24:03.050,-0.535,-1.098,0.145
11/26/2023 22:24:03.060,-0.289,-0.543,-0.035
11/26/2023 22:24:03.070,-0.063,-0.008,-0.16
11/26/2023 22:24:03.080,0.102,0.375,-0.223
11/26/2023 22:24:03.090,0.219,0.641,-0.262
11/26/2023 22:24:03.100,0.254,0.813,-0.301
11/26/2023 22:24:03.110,0.27,0.863,-0.402
11/26/2023 22:24:03.120,0.289,0.77,-0.457
11/26/2023 22:24:03.130,0.277,0.57,-0.43
11/26/2023 22:24:03.140,0.25,0.348,-0.328
11/26/2023 22:24:03.150,0.227,0.176,-0.191
11/26/2023 22:24:03.160,0.203,0.063,-0.078
11/26/2023 22:24:03.170,0.191,0.004,0.008
11/26/2023 22:24:03.180,0.18,-0.027,0.059
11/26/2023 22:24:03.190,0.145,-0.051,0.086
11/26/2023 22:24:03.200,0.09,-0.082,0.109
11/26/2023 22:24:03.210,0.023,-0.125,0.074
11/26/2023 22:24:03.220,-0.016,-0.133,0.082
11/26/2023 22:24:03.230,-0.035,-0.137,0.133
11/26/2023 22:24:03.240,-0.039,-0.117,0.164
11/26/2023 22:24:03.250,-0.063,-0.117,0.168
11/26/2023 22:24:03.260,-0.109,-0.176,0.168
11/26/2023 22:24:03.270,-0.145,-0.293,0.172
11/26/2023 22:24:03.280,-0.102,-0.461,0.207
11/26/2023 22:24:03.290,0.027,-0.691,0.375
11/26/2023 22:24:03.300,0.168,-0.918,0.543
11/26/2023 22:24:03.310,0.215,-1.172,0.633
11/26/2023 22:24:03.320,0.238,-1.602,0.344
11/26/2023 22:24:03.330,-0.355,-3.738,-0.414
11/26/2023 22:24:03.340,-1.543,-7.207,-1.957
11/26/2023 22:24:03.350,-1.41,-8,-1.555
11/26/2023 22:24:03.360,-0.785,-8,-0.355
11/26/2023 22:24:03.370,-0.047,-4.969,0.277
11/26/2023 22:24:03.380,0.598,-1.613,-0.391
11/26/2023 22:24:03.390,0.656,0.063,-1.023
11/26/2023 22:24:03.400,0.379,0.379,-0.93
11/26/2023 22:24:03.410,-0.078,-0.125,-0.152
11/26/2023 22:24:03.420,-0.457,-0.938,0.52
11/26/2023 22:24:03.430,-0.602,-1.398,0.578
11/26/2023 22:24:03.440,-0.559,-1.238,0.305
11/26/2023 22:24:03.450,-0.422,-0.703,0.043
11/26/2023 22:24:03.460,-0.23,-0.129,-0.074
11/26/2023 22:24:03.470,-0.055,0.246,-0.109
11/26/2023 22:24:03.480,0.07,0.418,-0.16
11/26/2023 22:24:03.490,0.129,0.48,-0.238
11/26/2023 22:24:03.500,0.152,0.527,-0.316
11/26/2023 22:24:03.510,0.211,0.539,-0.375
11/26/2023 22:24:03.520,0.344,0.52,-0.43
11/26/2023 22:24:03.530,0.508,0.461,-0.406
11/26/2023 22:24:03.540,0.59,0.336,-0.359
11/26/2023 22:24:03.550,0.559,0.207,-0.289
11/26/2023 22:24:03.560,0.469,0.105,-0.172
11/26/2023 22:24:03.570,0.391,0.035,-0.039
11/26/2023 22:24:03.580,0.344,-0.012,0.086
11/26/2023 22:24:03.590,0.285,-0.047,0.141
11/26/2023 22:24:03.600,0.234,-0.063,0.148
11/26/2023 22:24:03.610,0.184,-0.078,0.141
11/26/2023 22:24:03.620,0.148,-0.098,0.137
11/26/2023 22:24:03.630,0.09,-0.121,0.141
11/26/2023 22:24:03.640,0.02,-0.129,0.129
11/26/2023 22:24:03.650,-0.051,-0.145,0.129
11/26/2023 22:24:03.660,-0.117,-0.199,0.125
11/26/2023 22:24:03.670,-0.172,-0.324,0.121
11/26/2023 22:24:03.680,-0.199,-0.461,0.074
11/26/2023 22:24:03.690,-0.195,-0.641,0.008
11/26/2023 22:24:03.700,-0.172,-0.922,0.223
11/26/2023 22:24:03.710,-0.133,-1.305,0.813
11/26/2023 22:24:03.720,-0.18,-1.738,0.703
11/26/2023 22:24:03.730,-0.742,-3.258,-0.254
11/26/2023 22:24:03.740,-1.891,-6.727,-1.695
11/26/2023 22:24:03.750,-1.977,-8,-1.371
11/26/2023 22:24:03.760,-1.121,-8,-0.199
11/26/2023 22:24:03.770,-0.184,-5.445,0.434
11/26/2023 22:24:03.780,0.559,-2.109,-0.047
11/26/2023 22:24:03.790,0.723,-0.203,-0.691
11/26/2023 22:24:03.800,0.48,0.285,-0.836
11/26/2023 22:24:03.810,0.141,0.004,-0.242
11/26/2023 22:24:03.820,-0.105,-0.582,0.422
11/26/2023 22:24:03.830,-0.141,-0.965,0.582
11/26/2023 22:24:03.840,-0.098,-0.918,0.313
11/26/2023 22:24:03.850,-0.094,-0.531,0.02
11/26/2023 22:24:03.860,-0.098,-0.09,-0.141
11/26/2023 22:24:03.870,-0.035,0.234,-0.199
11/26/2023 22:24:03.880,0.094,0.406,-0.25
11/26/2023 22:24:03.890,0.215,0.469,-0.246
11/26/2023 22:24:03.900,0.301,0.492,-0.23
11/26/2023 22:24:03.910,0.324,0.48,-0.266
11/26/2023 22:24:03.920,0.297,0.449,-0.355
11/26/2023 22:24:03.930,0.273,0.379,-0.438
11/26/2023 22:24:03.940,0.273,0.242,-0.414
11/26/2023 22:24:03.950,0.277,0.117,-0.293
11/26/2023 22:24:03.960,0.242,0.031,-0.117
11/26/2023 22:24:03.970,0.18,-0.004,0.035
11/26/2023 22:24:03.980,0.113,-0.02,0.141
11/26/2023 22:24:03.990,0.09,-0.043,0.176
11/26/2023 22:24:04.000,0.082,-0.055,0.18
11/26/2023 22:24:04.010,0.074,-0.09,0.168
11/26/2023 22:24:04.020,0.02,-0.121,0.156
11/26/2023 22:24:04.030,-0.043,-0.121,0.148
11/26/2023 22:24:04.040,-0.082,-0.098,0.117
11/26/2023 22:24:04.050,-0.102,-0.07,0.078
11/26/2023 22:24:04.060,-0.121,-0.094,0.047
11/26/2023 22:24:04.070,-0.113,-0.207,0.023
11/26/2023 22:24:04.080,-0.09,-0.395,0.078
11/26/2023 22:24:04.090,-0.07,-0.66,0.309
11/26/2023 22:24:04.100,-0.066,-1.039,0.902
11/26/2023 22:24:04.110,-0.086,-1.375,1.098
11/26/2023 22:24:04.120,-0.309,-1.824,0.309
11/26/2023 22:24:04.130,-1.047,-3.949,-0.895
11/26/2023 22:24:04.140,-2.004,-7.254,-1.656
11/26/2023 22:24:04.150,-1.723,-8,-0.945
11/26/2023 22:24:04.160,-0.777,-7.801,0.27
11/26/2023 22:24:04.170,0.129,-4.258,0.598
11/26/2023 22:24:04.180,0.492,-1.344,-0.234
11/26/2023 22:24:04.190,0.582,0.031,-0.883
11/26/2023 22:24:04.200,0.477,0.316,-0.793
11/26/2023 22:24:04.210,0.105,-0.133,-0.043
11/26/2023 22:24:04.220,-0.258,-0.863,0.559
11/26/2023 22:24:04.230,-0.438,-1.293,0.602
11/26/2023 22:24:04.240,-0.461,-1.223,0.316
11/26/2023 22:24:04.250,-0.395,-0.855,0.016
11/26/2023 22:24:04.260,-0.27,-0.441,-0.145
11/26/2023 22:24:04.270,-0.098,-0.121,-0.188
11/26/2023 22:24:04.280,0.047,0.047,-0.148
11/26/2023 22:24:04.290,0.145,0.152,-0.137
11/26/2023 22:24:04.300,0.168,0.25,-0.133
11/26/2023 22:24:04.310,0.141,0.313,-0.152
11/26/2023 22:24:04.320,0.152,0.359,-0.219
11/26/2023 22:24:04.330,0.227,0.387,-0.277
11/26/2023 22:24:04.340,0.324,0.355,-0.309
11/26/2023 22:24:04.350,0.387,0.27,-0.273
11/26/2023 22:24:04.360,0.359,0.172,-0.223
11/26/2023 22:24:04.370,0.273,0.094,-0.168
11/26/2023 22:24:04.380,0.199,0.051,-0.105
11/26/2023 22:24:04.390,0.176,0.039,-0.027
11/26/2023 22:24:04.400,0.195,0.027,0.039
11/26/2023 22:24:04.410,0.215,0.012,0.074
11/26/2023 22:24:04.420,0.203,-0.008,0.098
11/26/2023 22:24:04.430,0.16,-0.035,0.141
11/26/2023 22:24:04.440,0.102,-0.078,0.203
11/26/2023 22:24:04.450,0.035,-0.129,0.254
11/26/2023 22:24:04.460,-0.02,-0.199,0.301
11/26/2023 22:24:04.470,-0.059,-0.324,0.289
11/26/2023 22:24:04.480,-0.066,-0.457,0.195
11/26/2023 22:24:04.490,-0.055,-0.598,0.082
11/26/2023 22:24:04.500,-0.098,-0.777,0.055
11/26/2023 22:24:04.510,-0.207,-1.074,0.492
11/26/2023 22:24:04.520,-0.383,-1.59,0.559
11/26/2023 22:24:04.530,-0.875,-3.23,0.027
11/26/2023 22:24:04.540,-1.738,-6.516,-1.07
11/26/2023 22:24:04.550,-1.844,-8,-0.895
11/26/2023 22:24:04.560,-1.281,-7.75,0.102
