------------ Data File Created By ActiGraph GT3X+ ActiLife v6.13.4 Firmware v1.7.2 date format M/d/yyyy at 100 Hz  Filter Normal -----------
Serial Number: TAS1H50200818
Start Time 20:50:00
Start Date 12/7/2023
Epoch Period (hh:mm:ss) 00:00:00
Download Time 20:57:52
Download Date 12/7/2023
Current Memory Address: 0
Current Battery Voltage: 4.17     Mode = 12
--------------------------------------------------
Timestamp,Accelerometer X,Accelerometer Y,Accelerometer Z
12/7/2023 20:50:03.170,0.023,-1.281,-0.152
12/7/2023 20:50:03.180,0.094,-0.98,-0.035
12/7/2023 20:50:03.190,0.098,-0.766,0.043
12/7/2023 20:50:03.200,0.086,-0.684,0.164
12/7/2023 20:50:03.210,0.07,-0.676,0.289
12/7/2023 20:50:03.220,0.047,-0.711,0.34
12/7/2023 20:50:03.230,0.031,-0.758,0.328
12/7/2023 20:50:03.240,0.027,-0.789,0.254
12/7/2023 20:50:03.250,0.027,-0.801,0.148
12/7/2023 20:50:03.260,0.027,-0.801,0.051
12/7/2023 20:50:03.270,0.031,-0.773,-0.031
12/7/2023 20:50:03.280,0.031,-0.746,-0.078
12/7/2023 20:50:03.290,0.031,-0.727,-0.098
12/7/2023 20:50:03.300,0.031,-0.715,-0.09
12/7/2023 20:50:03.310,0.031,-0.707,-0.055
12/7/2023 20:50:03.320,0.027,-0.699,-0.023
12/7/2023 20:50:03.330,0.02,-0.691,0
12/7/2023 20:50:03.340,-0.008,-0.691,0.004
12/7/2023 20:50:03.350,-0.035,-0.684,0.016
12/7/2023 20:50:03.360,-0.086,-0.703,0.004
12/7/2023 20:50:03.370,-0.137,-0.734,0
12/7/2023 20:50:03.380,-0.164,-0.785,-0.004
12/7/2023 20:50:03.390,-0.18,-0.859,0.02
12/7/2023 20:50:03.400,-0.18,-0.926,0.059
12/7/2023 20:50:03.410,-0.188,-0.98,0.102
12/7/2023 20:50:03.420,-0.207,-1.008,0.137
12/7/2023 20:50:03.430,-0.227,-1.02,0.156
12/7/2023 20:50:03.440,-0.246,-1.023,0.184
12/7/2023 20:50:03.450,-0.262,-1.039,0.238
12/7/2023 20:50:03.460,-0.27,-1.066,0.297
12/7/2023 20:50:03.470,-0.289,-1.102,0.332
12/7/2023 20:50:03.480,-0.32,-1.129,0.344
12/7/2023 20:50:03.490,-0.359,-1.172,0.324
12/7/2023 20:50:03.500,-0.414,-1.211,0.285
12/7/2023 20:50:03.510,-0.438,-1.262,0.227
12/7/2023 20:50:03.520,-0.434,-1.285,0.137
12/7/2023 20:50:03.530,-0.398,-1.293,0.109
12/7/2023 20:50:03.540,-0.355,-1.313,0.066
